transaction_id,customer_id,transaction_date,order_value,products_purchased,discount_applied
10010,4132,2024-04-11,59.83,1,0.0
10011,4133,2024-03-25,84.45,4,0.0
10012,4133,2024-05-23,72.0,4,0.0
10013,4134,2024-03-25,44.75,4,0.0
10014,4134,2024-05-06,44.34,2,20.0
10015,4135,2024-03-25,73.5,5,0.0
10016,4135,2024-04-19,58.53,4,0.0
10017,4135,2024-05-28,52.12,3,5.0
10018,4136,2024-03-25,98.1,3,0.0
10019,4137,2024-03-25,81.94,3,0.0
10020,4138,2024-03-25,84.47,1,0.0
10021,4139,2024-03-25,62.57,2,0.0
10022,4139,2024-05-05,49.59,3,0.0
10023,4140,2024-03-25,56.28,2,0.0
10024,4140,2024-05-15,50.7,4,0.0
10025,4140,2024-05-29,60.86,3,20.0
10026,4141,2024-03-25,45.59,4,0.0
10027,4142,2024-03-25,55.38,3,0.0
10028,4142,2024-04-06,50.99,3,10.0
10029,4143,2024-03-25,63.06,2,0.0
10030,4143,2024-05-11,52.15,1,0.0
10031,4143,2024-05-26,58.06,3,0.0
10032,4144,2024-03-25,41.58,4,0.0
10033,4145,2024-03-25,62.52,2,0.0
10034,4145,2024-04-10,59.2,4,15.0
10035,4146,2024-03-25,97.06,4,0.0
10036,4146,2024-04-07,93.32,3,0.0
10037,4146,2024-05-03,92.21,4,20.0
10038,4147,2024-03-25,108.27,1,0.0
10039,4147,2024-04-19,91.51,4,20.0
10040,4147,2024-05-19,85.63,1,0.0
10041,4147,2024-05-30,85.3,1,0.0
10042,4147,2024-06-10,87.99,3,0.0
10043,4148,2024-03-25,95.68,1,0.0
10044,4148,2024-04-30,91.55,1,10.0
10045,4149,2024-03-25,83.97,3,0.0
10046,4150,2024-03-25,94.81,4,0.0
10047,4150,2024-05-13,71.18,3,0.0
10048,4150,2024-06-30,84.31,4,10.0
10049,4151,2024-03-25,84.4,4,0.0
10050,4151,2024-05-20,69.4,2,0.0
10051,4151,2024-06-24,82.41,3,20.0
10052,4152,2024-03-25,80.92,4,0.0
10053,4152,2024-04-29,79.51,2,0.0
10054,4153,2024-03-25,43.92,1,0.0
10055,4154,2024-03-25,42.05,3,0.0
10056,4154,2024-05-20,35.43,2,0.0
10057,4155,2024-03-25,40.0,1,0.0
10058,4156,2024-03-25,61.0,2,0.0
10059,4157,2024-03-25,101.08,4,0.0
10060,4157,2024-05-15,85.69,2,10.0
10061,4157,2024-07-06,107.54,1,0.0
10062,4157,2024-07-20,87.18,4,0.0
10063,4158,2024-03-25,42.38,5,0.0
10064,4159,2024-03-25,47.07,3,0.0
10065,4160,2024-03-25,106.43,1,0.0
10066,4160,2024-04-08,100.2,3,10.0
10067,4160,2024-05-16,97.71,2,5.0
10068,4160,2024-05-26,113.39,1,5.0
10069,4161,2024-03-25,70.64,3,0.0
10070,4161,2024-04-26,57.97,4,0.0
10071,4162,2024-03-25,60.11,3,0.0
10072,4162,2024-05-03,55.01,4,0.0
10073,4163,2024-03-25,84.46,4,0.0
10074,4163,2024-04-18,74.72,4,10.0
10075,4163,2024-04-26,76.66,3,0.0
10076,4164,2024-03-25,42.43,4,0.0
10077,4164,2024-05-23,44.04,3,10.0
10078,4165,2024-03-25,88.32,3,0.0
10079,4165,2024-04-10,87.73,3,20.0
10080,4166,2024-03-25,79.44,3,0.0
10081,4166,2024-04-15,69.64,2,20.0
10082,4166,2024-05-19,86.01,3,0.0
10083,4167,2024-03-25,59.62,4,0.0
10084,4167,2024-05-05,54.23,1,5.0
10085,4168,2024-03-25,66.11,3,0.0
10086,4168,2024-05-08,57.32,3,10.0
10087,4169,2024-03-25,44.69,2,0.0
10088,4170,2024-03-25,93.9,2,0.0
10089,4171,2024-03-25,54.98,3,0.0
10090,4171,2024-04-21,57.29,2,0.0
10091,4172,2024-03-25,82.47,3,0.0
10092,4172,2024-05-13,72.18,1,5.0
10093,4173,2024-03-25,86.98,5,0.0
10094,4173,2024-04-29,83.22,3,20.0
10095,4173,2024-05-19,61.82,1,0.0
10096,4174,2024-03-25,38.3,2,0.0
10097,4174,2024-04-17,28.41,2,5.0
10098,4175,2024-03-25,66.29,5,0.0
10099,4175,2024-05-11,51.27,3,15.0
10100,4175,2024-07-01,49.78,3,0.0
10101,4175,2024-08-27,63.53,2,15.0
10102,4176,2024-03-25,97.14,1,0.0
10103,4176,2024-04-19,92.66,4,0.0
10104,4176,2024-06-06,83.68,3,0.0
10105,4176,2024-07-02,74.0,2,15.0
10106,4177,2024-03-25,103.5,2,0.0
10107,4177,2024-04-09,74.57,1,0.0
10108,4177,2024-05-22,89.25,2,5.0
10109,4177,2024-06-08,102.01,1,20.0
10110,4177,2024-07-11,74.4,4,5.0
10111,4177,2024-08-10,73.84,2,10.0
10112,4178,2024-03-25,83.94,5,0.0
10113,4178,2024-05-17,86.94,2,10.0
10114,4179,2024-03-25,62.97,1,0.0
10115,4179,2024-04-01,54.72,1,0.0
10116,4179,2024-05-14,53.86,1,15.0
10117,4180,2024-03-25,107.82,3,0.0
10118,4180,2024-04-18,104.35,2,0.0
10119,4180,2024-06-01,114.59,1,0.0
10120,4180,2024-06-10,109.75,2,15.0
10121,4180,2024-07-23,91.66,1,5.0
10122,4180,2024-09-18,93.24,2,0.0
10123,4181,2024-03-25,96.22,3,0.0
10124,4181,2024-05-24,85.3,4,0.0
10125,4182,2024-03-25,71.56,5,0.0
10126,4182,2024-04-22,65.06,2,0.0
10127,4182,2024-05-16,69.52,3,0.0
10128,4183,2024-03-26,62.11,2,0.0
10129,4183,2024-05-24,44.64,2,0.0
10130,4183,2024-07-13,44.6,4,5.0
10131,4184,2024-03-26,51.94,2,0.0
10132,4184,2024-05-01,41.63,3,10.0
10133,4185,2024-03-26,45.2,2,0.0
10134,4186,2024-03-26,82.14,2,0.0
10135,4186,2024-04-07,73.47,4,5.0
10136,4187,2024-03-26,42.57,4,0.0
10137,4188,2024-03-26,96.71,1,0.0
10138,4188,2024-05-23,75.69,3,15.0
10139,4189,2024-03-26,52.02,5,0.0
10140,4189,2024-04-15,47.43,2,0.0
10141,4189,2024-05-21,46.69,3,0.0
10142,4190,2024-03-26,80.49,5,0.0
10143,4190,2024-04-17,76.6,3,0.0
10144,4191,2024-03-26,85.3,5,0.0
10145,4191,2024-04-04,69.22,2,0.0
10146,4191,2024-05-06,84.41,3,0.0
10147,4191,2024-06-19,68.16,4,15.0
10148,4192,2024-03-26,56.72,2,0.0
10149,4192,2024-04-21,54.91,4,0.0
10150,4193,2024-03-26,69.08,3,0.0
10151,4193,2024-04-26,50.37,4,0.0
10152,4194,2024-03-26,91.85,3,0.0
10153,4194,2024-05-09,91.79,3,20.0
10154,4194,2024-06-14,96.14,4,0.0
10155,4194,2024-06-23,76.42,3,0.0
10156,4195,2024-03-26,70.85,2,0.0
10157,4195,2024-04-30,72.76,3,20.0
10158,4195,2024-05-24,71.46,4,20.0
10159,4195,2024-07-04,71.13,1,0.0
10160,4195,2024-08-17,50.48,3,5.0
10161,4196,2024-03-26,55.74,2,0.0
10162,4196,2024-04-13,54.03,1,5.0
10163,4196,2024-05-21,50.36,2,0.0
10164,4196,2024-07-12,42.84,2,5.0
10165,4197,2024-03-26,97.28,4,0.0
10166,4198,2024-03-26,42.04,2,0.0
10167,4199,2024-03-26,60.88,5,0.0
10168,4199,2024-04-24,48.63,1,0.0
10169,4200,2024-03-26,70.19,4,0.0
10170,4200,2024-05-03,60.51,4,15.0
10171,4200,2024-06-21,56.39,2,0.0
10172,4201,2024-03-26,109.48,4,0.0
10173,4201,2024-05-09,101.14,3,0.0
10174,4201,2024-05-28,108.74,2,20.0
10175,4201,2024-06-17,93.82,1,15.0
10176,4201,2024-08-03,101.87,4,20.0
10177,4201,2024-09-04,93.39,1,10.0
10178,4202,2024-03-26,94.08,4,0.0
10179,4203,2024-03-26,60.84,3,0.0
10180,4203,2024-04-03,43.79,2,20.0
10181,4203,2024-05-03,42.92,4,0.0
10182,4203,2024-06-09,63.85,2,10.0
10183,4204,2024-03-26,103.89,1,0.0
10184,4204,2024-04-16,91.53,3,0.0
10185,4204,2024-04-30,81.7,3,5.0
10186,4204,2024-05-18,93.45,2,10.0
10187,4204,2024-07-04,78.7,3,5.0
10188,4204,2024-07-21,93.45,2,5.0
10189,4205,2024-03-26,95.66,2,0.0
10190,4206,2024-03-26,48.56,2,0.0
10191,4206,2024-04-21,34.57,2,5.0
10192,4207,2024-03-26,60.65,5,0.0
10193,4208,2024-03-26,63.22,4,0.0
10194,4209,2024-03-26,65.16,5,0.0
10195,4210,2024-03-26,38.11,5,0.0
10196,4211,2024-03-26,81.48,3,0.0
10197,4211,2024-04-15,64.57,2,15.0
10198,4212,2024-03-26,88.37,2,0.0
10199,4212,2024-04-10,68.42,3,0.0
10200,4212,2024-05-18,70.08,4,0.0
10201,4213,2024-03-26,41.8,2,0.0
10202,4214,2024-03-26,75.53,1,0.0
10203,4215,2024-03-26,100.14,2,0.0
10204,4215,2024-05-21,73.96,2,10.0
10205,4215,2024-06-25,80.26,1,0.0
10206,4216,2024-03-26,101.9,4,0.0
10207,4216,2024-05-16,111.63,1,20.0
10208,4216,2024-06-26,87.59,3,20.0
10209,4216,2024-08-09,88.66,1,20.0
10210,4217,2024-03-26,69.15,4,0.0
10211,4217,2024-04-11,66.15,4,5.0
10212,4218,2024-03-26,52.16,1,0.0
10213,4218,2024-04-07,40.94,1,0.0
10214,4218,2024-04-26,51.88,1,0.0
10215,4219,2024-03-26,52.53,3,0.0
10216,4220,2024-03-26,105.64,5,0.0
10217,4220,2024-05-04,88.32,1,20.0
10218,4220,2024-06-27,110.72,3,15.0
10219,4220,2024-08-12,113.63,1,10.0
10220,4221,2024-03-26,96.39,4,0.0
10221,4221,2024-05-19,74.56,4,0.0
10222,4221,2024-06-14,89.53,3,10.0
10223,4222,2024-03-26,63.12,2,0.0
10224,4222,2024-04-02,62.82,3,0.0
10225,4222,2024-04-15,65.68,4,0.0
10226,4223,2024-03-26,87.59,1,0.0
10227,4223,2024-05-02,88.08,3,15.0
10228,4223,2024-05-18,64.77,3,0.0
10229,4224,2024-03-26,89.61,1,0.0
10230,4225,2024-03-26,111.14,4,0.0
10231,4225,2024-05-04,81.92,1,15.0
10232,4225,2024-05-24,82.42,1,0.0
10233,4225,2024-06-11,104.07,2,0.0
10234,4225,2024-07-20,110.5,2,0.0
10235,4225,2024-07-28,91.06,3,0.0
10236,4225,2024-08-17,91.93,2,5.0
10237,4226,2024-03-26,82.48,2,0.0
10238,4226,2024-04-30,89.51,1,10.0
10239,4226,2024-06-27,64.19,3,0.0
10240,4227,2024-03-26,62.34,1,0.0
10241,4227,2024-05-12,59.44,3,0.0
10242,4228,2024-03-26,80.88,1,0.0
10243,4228,2024-04-28,74.23,2,0.0
10244,4228,2024-06-08,60.92,3,15.0
10245,4228,2024-07-20,78.87,3,0.0
10246,4229,2024-03-26,109.73,4,0.0
10247,4229,2024-05-07,95.14,1,15.0
10248,4229,2024-06-15,119.47,2,5.0
10249,4229,2024-07-10,103.01,1,0.0
10250,4230,2024-03-26,83.71,3,0.0
10251,4230,2024-04-28,69.94,2,0.0
10252,4231,2024-03-26,68.9,2,0.0
10253,4231,2024-05-16,56.24,1,5.0
10254,4232,2024-03-26,49.67,1,0.0
10255,4233,2024-03-26,71.57,3,0.0
10256,4233,2024-04-16,63.06,4,0.0
10257,4234,2024-03-26,96.69,4,0.0
10258,4234,2024-04-10,86.95,4,0.0
10259,4234,2024-05-25,96.8,3,20.0
10260,4235,2024-03-26,40.66,1,0.0
10261,4236,2024-03-26,53.96,1,0.0
10262,4236,2024-05-05,55.37,3,10.0
10263,4237,2024-03-26,37.78,4,0.0
10264,4238,2024-03-26,54.23,4,0.0
10265,4238,2024-05-07,47.29,2,10.0
10266,4238,2024-07-01,59.17,4,15.0
10267,4239,2024-03-26,54.77,5,0.0
10268,4239,2024-05-16,58.85,3,5.0
10269,4239,2024-06-08,38.65,1,20.0
10270,4240,2024-03-26,84.29,3,0.0
10271,4240,2024-04-09,74.28,3,0.0
10272,4241,2024-03-26,55.43,4,0.0
10273,4241,2024-04-20,54.45,3,10.0
10274,4241,2024-06-04,58.16,4,0.0
10275,4242,2024-03-26,92.59,3,0.0
10276,4242,2024-04-30,80.3,1,10.0
10277,4242,2024-05-15,77.99,1,15.0
10278,4243,2024-03-26,108.94,2,0.0
10279,4243,2024-05-18,78.71,3,10.0
10280,4243,2024-06-04,98.36,2,10.0
10281,4243,2024-06-24,82.73,4,10.0
10282,4243,2024-07-14,115.22,3,20.0
10283,4243,2024-08-12,99.61,3,15.0
10284,4244,2024-03-26,62.36,5,0.0
10285,4244,2024-05-21,55.28,3,0.0
10286,4245,2024-03-26,93.01,5,0.0
10287,4245,2024-04-23,91.62,3,15.0
10288,4245,2024-06-13,80.25,4,5.0
10289,4245,2024-07-21,68.71,1,5.0
10290,4246,2024-03-26,52.9,3,0.0
10291,4246,2024-05-20,44.07,3,0.0
10292,4247,2024-03-26,51.32,4,0.0
10293,4248,2024-03-26,111.74,5,0.0
10294,4248,2024-05-21,107.6,3,10.0
10295,4248,2024-06-12,113.16,4,0.0
10296,4248,2024-07-09,109.26,1,0.0
10297,4248,2024-07-29,109.54,3,20.0
10298,4249,2024-03-26,64.71,3,0.0
10299,4250,2024-03-26,43.03,1,0.0
10300,4250,2024-04-06,36.25,1,0.0
10301,4251,2024-03-26,39.75,4,0.0
10302,4251,2024-04-11,36.57,4,0.0
10303,4252,2024-03-26,46.14,1,0.0
10304,4253,2024-03-26,59.29,2,0.0
10305,4254,2024-03-26,52.08,1,0.0
10306,4254,2024-04-18,55.64,4,5.0
10307,4254,2024-05-23,52.9,4,15.0
10308,4255,2024-03-26,81.43,3,0.0
10309,4255,2024-05-13,57.02,4,0.0
10310,4255,2024-07-11,88.47,3,0.0
10311,4255,2024-07-28,83.92,3,0.0
10312,4256,2024-03-26,94.91,1,0.0
10313,4256,2024-04-04,76.76,1,15.0
10314,4256,2024-05-13,72.24,2,0.0
10315,4256,2024-05-29,97.68,2,0.0
10316,4257,2024-03-26,40.79,2,0.0
10317,4258,2024-03-26,39.73,3,0.0
10318,4258,2024-05-22,39.51,4,0.0
10319,4258,2024-07-11,40.98,2,5.0
10320,4259,2024-03-26,52.34,3,0.0
10321,4260,2024-03-26,50.56,2,0.0
10322,4260,2024-05-04,39.19,1,10.0
10323,4260,2024-06-11,42.37,3,15.0
10324,4260,2024-07-22,41.12,4,0.0
10325,4261,2024-03-26,103.9,2,0.0
10326,4261,2024-04-17,105.02,3,20.0
10327,4262,2024-03-26,91.41,1,0.0
10328,4262,2024-05-17,74.63,1,0.0
10329,4263,2024-03-26,62.99,1,0.0
10330,4263,2024-04-09,54.73,4,0.0
10331,4264,2024-03-26,79.09,5,0.0
10332,4264,2024-04-25,75.57,2,10.0
10333,4264,2024-05-09,85.9,4,15.0
10334,4265,2024-03-26,50.89,2,0.0
10335,4265,2024-05-15,48.88,1,20.0
10336,4266,2024-03-26,39.11,4,0.0
10337,4266,2024-05-18,40.17,1,20.0
10338,4267,2024-03-26,100.72,2,0.0
10339,4267,2024-04-26,97.52,2,5.0
10340,4267,2024-05-17,73.2,4,5.0
10341,4267,2024-05-31,97.7,1,15.0
10342,4267,2024-06-10,76.72,2,20.0
10343,4268,2024-03-26,105.8,2,0.0
10344,4268,2024-04-02,106.66,3,0.0
10345,4268,2024-04-29,84.21,4,0.0
10346,4268,2024-06-17,76.76,2,0.0
10347,4268,2024-08-12,93.16,4,0.0
10348,4269,2024-03-26,39.07,5,0.0
10349,4270,2024-03-26,88.31,2,0.0
10350,4270,2024-04-03,85.26,3,0.0
10351,4270,2024-04-24,64.3,3,15.0
10352,4271,2024-03-26,65.92,3,0.0
10353,4271,2024-04-04,62.0,2,0.0
10354,4271,2024-05-11,49.79,2,5.0
10355,4272,2024-03-26,96.56,2,0.0
10356,4273,2024-03-26,45.82,1,0.0
10357,4274,2024-03-26,107.71,4,0.0
10358,4274,2024-04-15,115.02,4,0.0
10359,4274,2024-05-12,110.73,3,20.0
10360,4274,2024-05-22,112.41,3,15.0
10361,4274,2024-06-23,97.85,2,10.0
10362,4274,2024-08-04,91.0,3,0.0
10363,4275,2024-03-26,60.38,1,0.0
10364,4275,2024-05-15,64.55,3,15.0
10365,4276,2024-03-26,55.51,3,0.0
10366,4276,2024-05-10,41.99,3,5.0
10367,4276,2024-05-23,56.59,4,20.0
10368,4277,2024-03-26,98.21,2,0.0
10369,4278,2024-03-26,87.07,1,0.0
10370,4278,2024-04-23,82.38,2,0.0
10371,4279,2024-03-26,108.09,3,0.0
10372,4279,2024-05-05,86.09,1,0.0
10373,4279,2024-05-12,105.54,1,0.0
10374,4280,2024-03-26,110.78,4,0.0
10375,4280,2024-05-20,80.54,4,0.0
10376,4280,2024-06-17,113.77,3,5.0
10377,4281,2024-03-26,112.33,2,0.0
10378,4281,2024-05-01,81.14,4,0.0
10379,4282,2024-03-26,103.62,2,0.0
10380,4282,2024-04-03,105.56,3,0.0
10381,4282,2024-05-04,90.33,2,20.0
10382,4282,2024-05-21,92.81,2,5.0
10383,4282,2024-06-10,81.41,3,0.0
10384,4282,2024-07-27,98.34,4,0.0
10385,4283,2024-03-26,103.38,4,0.0
10386,4283,2024-05-09,111.83,3,10.0
10387,4283,2024-07-01,95.81,3,20.0
10388,4283,2024-07-27,92.98,4,0.0
10389,4284,2024-03-26,42.4,2,0.0
10390,4285,2024-03-26,48.33,2,0.0
10391,4286,2024-03-26,106.81,5,0.0
10392,4286,2024-04-29,113.64,4,5.0
10393,4286,2024-05-28,113.16,4,0.0
10394,4286,2024-06-04,88.51,4,10.0
10395,4287,2024-03-27,97.12,4,0.0
10396,4287,2024-05-19,98.06,3,5.0
10397,4288,2024-03-27,51.88,1,0.0
10398,4288,2024-05-10,49.62,2,0.0
10399,4289,2024-03-27,65.86,5,0.0
10400,4289,2024-04-22,69.09,3,5.0
10401,4289,2024-06-07,59.26,1,0.0
10402,4290,2024-03-27,65.57,4,0.0
10403,4290,2024-04-03,64.07,4,15.0
10404,4290,2024-05-25,66.41,2,20.0
10405,4291,2024-03-27,82.47,3,0.0
10406,4291,2024-04-12,82.9,1,0.0
10407,4292,2024-03-27,110.77,2,0.0
10408,4292,2024-05-12,84.54,2,0.0
10409,4292,2024-07-07,111.9,1,0.0
10410,4292,2024-09-04,107.31,3,0.0
10411,4292,2024-10-05,120.92,2,20.0
10412,4292,2024-11-01,119.91,3,0.0
10413,4292,2024-11-24,103.69,1,5.0
10414,4292,2024-12-07,83.37,3,10.0
10415,4293,2024-03-27,55.84,3,0.0
10416,4293,2024-05-07,46.08,2,15.0
10417,4294,2024-03-27,40.96,5,0.0
10418,4295,2024-03-27,83.7,5,0.0
10419,4296,2024-03-27,51.68,4,0.0
10420,4297,2024-03-27,77.66,3,0.0
10421,4298,2024-03-27,96.72,2,0.0
10422,4298,2024-05-18,86.02,3,15.0
10423,4298,2024-05-25,89.81,1,0.0
10424,4299,2024-03-27,62.08,3,0.0
10425,4299,2024-05-22,45.03,3,0.0
10426,4299,2024-06-11,53.98,1,0.0
10427,4300,2024-03-27,41.49,3,0.0
10428,4301,2024-03-27,97.17,3,0.0
10429,4302,2024-03-27,102.96,3,0.0
10430,4302,2024-04-27,98.23,4,0.0
10431,4302,2024-06-18,86.99,3,5.0
10432,4302,2024-08-07,112.93,3,0.0
10433,4302,2024-08-15,101.56,1,0.0
10434,4302,2024-09-09,105.58,2,10.0
10435,4303,2024-03-27,101.36,4,0.0
10436,4303,2024-05-09,72.41,4,5.0
10437,4303,2024-06-06,72.36,3,0.0
10438,4303,2024-06-20,95.53,2,10.0
10439,4303,2024-08-19,89.11,1,5.0
10440,4304,2024-03-27,110.13,5,0.0
10441,4304,2024-04-04,120.57,4,15.0
10442,4304,2024-05-23,95.76,1,0.0
10443,4304,2024-06-22,113.05,3,0.0
10444,4304,2024-07-23,114.44,3,0.0
10445,4304,2024-08-22,100.8,4,0.0
10446,4304,2024-09-01,107.63,2,10.0
10447,4305,2024-03-27,103.94,4,0.0
10448,4305,2024-05-15,77.35,4,0.0
10449,4305,2024-07-03,109.81,1,10.0
10450,4305,2024-07-11,108.14,2,15.0
10451,4306,2024-03-27,53.19,4,0.0
10452,4306,2024-04-03,40.84,3,0.0
10453,4306,2024-05-19,53.46,3,0.0
10454,4307,2024-03-27,43.61,4,0.0
10455,4308,2024-03-27,72.8,2,0.0
10456,4309,2024-03-27,87.26,2,0.0
10457,4309,2024-04-25,80.88,3,10.0
10458,4309,2024-06-17,79.95,4,5.0
10459,4310,2024-03-27,42.37,5,0.0
10460,4311,2024-03-27,75.65,1,0.0
10461,4311,2024-04-17,60.03,3,5.0
10462,4312,2024-03-27,93.85,2,0.0
10463,4312,2024-04-20,74.52,1,0.0
10464,4313,2024-03-27,85.88,1,0.0
10465,4313,2024-05-05,76.78,4,10.0
10466,4314,2024-03-27,75.69,2,0.0
10467,4314,2024-05-25,71.64,1,0.0
10468,4315,2024-03-27,74.89,2,0.0
10469,4315,2024-04-06,77.3,2,0.0
10470,4316,2024-03-27,72.32,3,0.0
10471,4317,2024-03-27,61.64,1,0.0
10472,4318,2024-03-27,65.54,4,0.0
10473,4319,2024-03-27,89.59,4,0.0
10474,4319,2024-05-21,63.95,2,0.0
10475,4319,2024-07-06,83.9,2,0.0
10476,4320,2024-03-27,91.17,2,0.0
10477,4320,2024-05-21,67.37,1,0.0
10478,4321,2024-03-27,74.61,1,0.0
10479,4321,2024-05-04,72.4,3,0.0
10480,4321,2024-05-14,77.28,4,15.0
10481,4322,2024-03-27,57.63,3,0.0
10482,4323,2024-03-27,67.57,2,0.0
10483,4323,2024-04-25,61.37,4,0.0
10484,4323,2024-06-11,71.05,2,20.0
10485,4324,2024-03-27,106.59,4,0.0
10486,4324,2024-05-08,90.3,4,0.0
10487,4324,2024-05-20,91.04,1,5.0
10488,4324,2024-06-22,81.61,2,10.0
10489,4324,2024-07-28,110.42,4,15.0
10490,4325,2024-03-27,81.3,3,0.0
10491,4325,2024-04-12,83.84,1,0.0
10492,4326,2024-03-27,40.25,2,0.0
10493,4327,2024-03-27,53.96,1,0.0
10494,4327,2024-04-19,57.72,3,5.0
10495,4328,2024-03-27,52.73,5,0.0
10496,4328,2024-05-09,38.65,3,20.0
10497,4329,2024-03-27,102.24,5,0.0
10498,4329,2024-04-20,98.91,3,15.0
10499,4329,2024-05-19,83.62,2,20.0
10500,4329,2024-07-13,73.82,3,5.0
10501,4330,2024-03-27,67.19,2,0.0
10502,4330,2024-04-26,58.1,3,10.0
10503,4331,2024-03-27,60.45,4,0.0
10504,4331,2024-04-21,49.59,4,0.0
10505,4331,2024-05-17,54.81,3,20.0
10506,4332,2024-03-27,104.15,3,0.0
10507,4332,2024-04-11,102.2,4,10.0
10508,4332,2024-05-08,108.92,2,10.0
10509,4332,2024-05-20,92.72,3,10.0
10510,4332,2024-06-11,112.03,2,0.0
10511,4333,2024-03-27,80.35,3,0.0
10512,4333,2024-04-17,76.02,4,5.0
10513,4333,2024-05-02,80.3,1,5.0
10514,4333,2024-05-18,61.49,2,0.0
10515,4334,2024-03-27,107.66,1,0.0
10516,4334,2024-04-20,107.97,3,0.0
10517,4334,2024-05-08,85.25,4,20.0
10518,4335,2024-03-27,65.56,1,0.0
10519,4335,2024-04-07,61.61,2,0.0
10520,4336,2024-03-27,78.79,1,0.0
10521,4337,2024-03-27,47.57,2,0.0
10522,4338,2024-03-27,43.8,5,0.0
10523,4339,2024-03-27,70.84,4,0.0
10524,4339,2024-04-26,54.1,3,0.0
10525,4339,2024-06-12,62.62,2,0.0
10526,4340,2024-03-27,63.87,2,0.0
10527,4341,2024-03-27,81.3,3,0.0
10528,4342,2024-03-27,72.39,5,0.0
10529,4343,2024-03-27,84.08,5,0.0
10530,4343,2024-04-09,85.73,3,10.0
10531,4344,2024-03-27,69.46,5,0.0
10532,4344,2024-05-25,73.32,2,10.0
10533,4344,2024-07-20,66.47,3,5.0
10534,4345,2024-03-27,72.57,2,0.0
10535,4346,2024-03-27,68.17,3,0.0
10536,4346,2024-04-22,53.05,4,0.0
10537,4347,2024-03-27,97.84,2,0.0
10538,4347,2024-05-26,104.71,2,10.0
10539,4347,2024-06-11,79.33,1,0.0
10540,4348,2024-03-27,61.28,4,0.0
10541,4348,2024-04-27,47.62,3,0.0
10542,4349,2024-03-27,66.18,1,0.0
10543,4350,2024-03-27,50.97,2,0.0
10544,4350,2024-05-03,45.93,1,20.0
10545,4350,2024-05-18,37.38,3,0.0
10546,4350,2024-07-15,46.68,4,10.0
10547,4351,2024-03-27,55.03,1,0.0
10548,4351,2024-04-10,51.04,2,10.0
10549,4352,2024-03-27,85.9,2,0.0
10550,4352,2024-05-12,72.5,4,0.0
10551,4352,2024-06-25,81.73,3,0.0
10552,4352,2024-08-05,67.36,4,0.0
10553,4353,2024-03-27,64.43,5,0.0
10554,4353,2024-04-28,54.33,1,0.0
10555,4353,2024-05-28,52.22,2,0.0
10556,4354,2024-03-27,43.68,4,0.0
10557,4355,2024-03-27,100.7,2,0.0
10558,4355,2024-04-27,76.03,4,20.0
10559,4355,2024-05-05,110.08,2,0.0
10560,4356,2024-03-27,75.96,4,0.0
10561,4356,2024-04-22,60.44,4,20.0
10562,4356,2024-05-16,79.23,1,5.0
10563,4357,2024-03-27,85.77,3,0.0
10564,4357,2024-04-06,91.8,2,0.0
10565,4358,2024-03-27,96.44,5,0.0
10566,4358,2024-04-29,74.98,4,20.0
10567,4359,2024-03-27,107.0,3,0.0
10568,4359,2024-05-11,103.31,2,0.0
10569,4360,2024-03-27,44.88,1,0.0
10570,4360,2024-04-27,34.16,1,5.0
10571,4361,2024-03-27,42.85,4,0.0
10572,4362,2024-03-27,40.37,2,0.0
10573,4362,2024-04-12,37.56,3,0.0
10574,4363,2024-03-27,52.52,3,0.0
10575,4363,2024-04-17,53.82,1,5.0
10576,4364,2024-03-27,52.25,3,0.0
10577,4364,2024-05-11,56.48,2,0.0
10578,4364,2024-06-01,43.99,3,15.0
10579,4364,2024-06-21,45.79,4,0.0
10580,4365,2024-03-27,62.19,4,0.0
10581,4365,2024-04-29,66.21,4,5.0
10582,4365,2024-05-25,59.55,1,10.0
10583,4366,2024-03-27,60.2,3,0.0
10584,4366,2024-04-13,60.35,2,0.0
10585,4367,2024-03-27,98.67,5,0.0
10586,4367,2024-04-12,83.52,4,10.0
10587,4368,2024-03-27,88.77,3,0.0
10588,4368,2024-04-08,84.06,4,15.0
10589,4368,2024-05-26,68.85,4,20.0
10590,4368,2024-06-08,77.34,3,0.0
10591,4369,2024-03-27,58.08,3,0.0
10592,4369,2024-05-09,54.66,1,0.0
10593,4369,2024-07-02,55.51,3,15.0
10594,4369,2024-07-20,46.58,3,0.0
10595,4369,2024-09-12,46.72,4,20.0
10596,4370,2024-03-27,90.42,5,0.0
10597,4370,2024-05-08,64.26,2,20.0
10598,4371,2024-03-27,112.35,5,0.0
10599,4371,2024-04-25,122.96,2,15.0
10600,4371,2024-05-22,90.46,4,10.0
10601,4371,2024-07-07,98.82,4,10.0
10602,4372,2024-03-27,112.38,2,0.0
10603,4372,2024-04-21,120.11,1,15.0
10604,4372,2024-05-31,86.2,3,5.0
10605,4373,2024-03-27,93.93,5,0.0
10606,4373,2024-05-04,99.05,3,10.0
10607,4373,2024-06-24,99.18,4,5.0
10608,4373,2024-07-12,94.42,1,0.0
10609,4374,2024-03-27,92.99,3,0.0
10610,4375,2024-03-27,105.93,4,0.0
10611,4375,2024-05-22,113.34,3,10.0
10612,4375,2024-06-04,110.0,2,10.0
10613,4375,2024-06-21,108.2,4,5.0
10614,4375,2024-08-12,101.38,2,10.0
10615,4375,2024-08-29,83.32,1,0.0
10616,4376,2024-03-27,38.14,2,0.0
