performance_id,date,campaign_id,impressions,clicks,conversions,spend,revenue,created_at,campaign_name,channel,target_audience
707,2024-06-11,12,33675,448,4,727.39,288.97,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
708,2024-06-12,12,41838,692,9,903.7,557.59,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
709,2024-06-13,12,47321,886,13,1022.15,880.52,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
710,2024-06-14,12,50373,1004,16,1088.06,1226.71,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
711,2024-06-15,12,29395,488,6,634.94,431.04,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
712,2024-06-16,12,33252,625,9,718.26,591.89,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
713,2024-06-17,12,42703,721,10,922.4,688.89,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
714,2024-06-18,12,38652,591,7,834.9,384.65,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
715,2024-06-19,12,51918,1066,18,1121.44,1169.55,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
716,2024-06-20,12,42402,711,9,915.88,599.43,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
717,2024-06-21,12,38984,601,7,842.07,411.37,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
718,2024-06-22,12,30814,536,7,665.58,545.34,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
719,2024-06-23,12,27744,435,5,599.27,379.14,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
720,2024-06-24,12,45246,810,12,977.32,662.26,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
721,2024-06-25,12,55115,1202,21,1190.5,1338.82,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
722,2024-06-26,12,56366,1257,23,1217.53,1462.18,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
723,2024-06-27,12,34236,463,5,739.51,348.65,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
724,2024-06-28,12,54916,1193,21,1186.19,1266.49,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
725,2024-06-29,12,28925,472,6,624.79,322.13,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
726,2024-06-30,12,32646,602,9,705.16,676.57,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
727,2024-07-01,12,55075,1200,21,1189.63,1480.65,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
728,2024-07-02,12,57148,1292,24,1234.41,1645.92,2026-01-01T19:41:22.548896,Social Campaign 12,social,18-24
729,2024-05-22,13,83340,2450,100,208.35,7526.27,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
730,2024-05-23,13,54757,1057,28,136.89,1848.82,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
731,2024-05-24,13,55502,1086,29,138.76,2427.62,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
732,2024-05-25,13,35501,635,15,88.75,1149.31,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
733,2024-05-26,13,45697,1052,33,114.24,2775.63,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
734,2024-05-27,13,73050,1882,67,182.63,5250.02,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
735,2024-05-28,13,53263,1000,26,133.16,1801.25,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
736,2024-05-29,13,92093,2992,136,230.23,11092.99,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
737,2024-05-30,13,71947,1826,64,179.87,5316.8,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
738,2024-05-31,13,84600,2525,105,211.5,6532.31,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
739,2024-06-01,13,63655,2042,91,159.14,7213.58,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
740,2024-06-02,13,48109,1166,39,120.27,3135.73,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
741,2024-06-03,13,64244,1456,46,160.61,3971.59,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
742,2024-06-04,13,82769,2417,98,206.92,7760.99,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
743,2024-06-05,13,57334,1159,32,143.34,2847.61,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
744,2024-06-06,13,67990,1631,54,169.98,4715.35,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
745,2024-06-07,13,51954,952,24,129.89,1529.4,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
746,2024-06-08,13,39272,777,21,98.18,1363.73,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
747,2024-06-09,13,44320,990,30,110.8,2438.4,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
748,2024-06-10,13,64308,1459,46,160.77,4058.45,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
749,2024-06-11,13,87644,2710,117,219.11,9989.23,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
750,2024-06-12,13,60252,1280,38,150.63,3003.97,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
751,2024-06-13,13,73016,1881,67,182.54,4271.59,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
752,2024-06-14,13,62472,1377,42,156.18,3192.18,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
753,2024-06-15,13,49674,1243,43,124.19,2797.54,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
754,2024-06-16,13,62740,1984,87,156.85,5622.45,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
755,2024-06-17,13,77602,2124,81,194.01,6611.14,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
756,2024-06-18,13,75324,2001,74,188.31,6310.42,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
757,2024-06-19,13,73559,1909,69,183.9,5848.24,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
758,2024-06-20,13,50804,910,22,127.01,1350.0,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
759,2024-06-21,13,76868,2084,79,192.17,6106.95,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
760,2024-06-22,13,54095,1475,56,135.24,4648.49,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
761,2024-06-23,13,47116,1118,37,117.79,2929.28,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
762,2024-06-24,13,70771,1767,61,176.93,4807.71,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
763,2024-06-25,13,61913,1352,41,154.78,3636.68,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
764,2024-06-26,13,70129,1735,60,175.32,5048.44,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
765,2024-06-27,13,78719,2186,85,196.8,5858.46,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
766,2024-06-28,13,52700,979,25,131.75,1544.93,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
767,2024-06-29,13,47801,1151,38,119.5,2832.05,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
768,2024-06-30,13,40790,838,24,101.98,1876.8,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
769,2024-07-01,13,62887,1395,43,157.22,3506.69,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
770,2024-07-02,13,80811,2304,91,202.03,7809.92,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
771,2024-07-03,13,91064,2925,131,227.66,8373.91,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
772,2024-07-04,13,65351,1506,48,163.38,3688.78,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
773,2024-07-05,13,63164,1407,43,157.91,3181.75,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
774,2024-07-06,13,42678,918,27,106.7,1820.81,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
775,2024-07-07,13,37599,712,18,94.0,1236.71,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
776,2024-07-08,13,65929,1533,49,164.82,3844.6,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
777,2024-07-09,13,60152,1276,37,150.38,3180.49,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
778,2024-07-10,13,56387,1121,31,140.97,2164.52,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
779,2024-07-11,13,74157,1940,71,185.39,4926.08,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
780,2024-07-12,13,82040,2374,96,205.1,7195.0,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
781,2024-07-13,13,50036,1261,44,125.09,3298.36,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
782,2024-07-14,13,43900,971,30,109.75,1820.86,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
783,2024-07-15,13,89782,2844,126,224.46,9470.58,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
784,2024-07-16,13,90694,2902,130,226.74,8639.06,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
785,2024-07-17,13,64600,1472,46,161.5,2829.75,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
786,2024-07-18,13,70637,1760,61,176.59,5274.68,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
787,2024-07-19,13,77412,2114,80,193.53,5929.41,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
788,2024-07-20,13,50690,1295,46,126.73,3929.1,2026-01-01T19:41:22.548896,Email Campaign 13,email,35-44
789,2024-07-08,14,12312,212,3,265.94,224.83,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
790,2024-07-09,14,14597,298,5,315.31,359.3,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
791,2024-07-10,14,11811,195,2,255.12,124.83,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
792,2024-07-11,14,13385,251,3,289.14,171.18,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
793,2024-07-12,14,13254,246,3,286.3,161.74,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
794,2024-07-13,14,9014,162,2,194.7,143.75,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
795,2024-07-14,14,7802,121,1,168.54,77.72,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
796,2024-07-15,14,14234,283,4,307.47,220.36,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
797,2024-07-16,14,16505,381,7,356.52,435.69,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
798,2024-07-17,14,15117,320,5,326.53,304.08,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
799,2024-07-18,14,16227,369,6,350.51,429.77,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
800,2024-07-19,14,10525,155,1,227.34,65.24,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
801,2024-07-20,14,8991,161,2,194.22,106.36,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
802,2024-07-21,14,7032,99,1,151.91,60.66,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
803,2024-07-22,14,12642,223,3,273.07,191.65,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
804,2024-07-23,14,13663,261,4,295.13,261.61,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
805,2024-07-24,14,11518,185,2,248.8,135.88,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
806,2024-07-25,14,10243,147,1,221.26,77.76,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
807,2024-07-26,14,14688,302,5,317.28,298.9,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
808,2024-07-27,14,8108,131,1,175.14,73.54,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
809,2024-07-28,14,9165,168,2,197.98,140.85,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
810,2024-07-29,14,11301,178,2,244.11,146.42,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
811,2024-07-30,14,11829,196,2,255.52,139.04,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
812,2024-07-31,14,16542,383,7,357.32,470.23,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
813,2024-08-01,14,15131,320,5,326.84,354.29,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
814,2024-08-02,14,14293,286,4,308.74,210.77,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
815,2024-08-03,14,8853,156,2,191.25,154.29,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
816,2024-08-04,14,10517,221,3,227.17,216.54,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
817,2024-08-05,14,13442,253,3,290.36,212.27,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
818,2024-08-06,14,13488,254,4,291.34,225.73,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
819,2024-08-07,14,13838,268,4,298.92,272.45,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
820,2024-08-08,14,15473,335,6,334.23,335.05,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
821,2024-08-09,14,14237,284,4,307.52,211.28,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
822,2024-08-10,14,11408,260,4,246.43,219.43,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
823,2024-08-11,14,6395,81,0,138.15,0.0,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
824,2024-08-12,14,10158,144,1,219.41,69.95,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
825,2024-08-13,14,12153,206,2,262.52,144.3,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
826,2024-08-14,14,16085,362,6,347.44,448.16,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
827,2024-08-15,14,14661,301,5,316.7,268.1,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
828,2024-08-16,14,10055,141,1,217.19,57.39,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
829,2024-08-17,14,8047,129,1,173.82,69.22,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
830,2024-08-18,14,9128,166,2,197.18,120.32,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
831,2024-08-19,14,10325,149,1,223.04,75.72,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
832,2024-08-20,14,11629,189,2,251.19,122.42,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
833,2024-08-21,14,14940,312,5,322.71,353.72,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
834,2024-08-22,14,13948,272,4,301.29,280.1,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
835,2024-08-23,14,13692,262,4,295.76,228.0,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
836,2024-08-24,14,7623,116,1,164.67,66.51,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
837,2024-08-25,14,7506,112,1,162.15,77.3,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
838,2024-08-26,14,11284,178,2,243.75,119.03,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
839,2024-08-27,14,10588,157,1,228.71,70.33,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
840,2024-08-28,14,11434,183,2,246.98,122.14,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
841,2024-08-29,14,16186,367,6,349.63,436.08,2026-01-01T19:41:22.548896,Social Campaign 14,social,35-44
842,2024-03-28,15,5950,179,3,520.64,216.43,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
843,2024-03-29,15,7615,294,8,666.39,647.28,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
844,2024-03-30,15,6209,279,8,543.29,766.6,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
845,2024-03-31,15,6135,273,8,536.82,762.86,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
846,2024-04-01,15,6020,184,4,526.78,311.12,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
847,2024-04-02,15,7770,306,8,679.96,638.21,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
848,2024-04-03,15,6648,224,5,581.71,383.6,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
849,2024-04-04,15,6799,234,5,594.98,374.35,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
850,2024-04-05,15,7045,252,6,616.49,598.34,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
851,2024-04-06,15,5387,210,5,471.42,363.34,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
852,2024-04-07,15,5154,192,5,451.05,439.76,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
853,2024-04-08,15,5822,172,3,509.43,272.32,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
854,2024-04-09,15,7014,250,6,613.76,538.14,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
855,2024-04-10,15,5037,128,2,440.75,164.1,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
856,2024-04-11,15,7784,307,8,681.12,571.35,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
857,2024-04-12,15,8004,325,9,700.43,613.59,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
858,2024-04-13,15,4965,179,4,434.52,398.36,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
859,2024-04-14,15,4551,150,3,398.22,299.37,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
860,2024-04-15,15,8449,362,11,739.34,926.57,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
861,2024-04-16,15,5644,161,3,493.89,302.32,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
862,2024-04-17,15,6147,192,4,537.89,359.84,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
863,2024-04-18,15,8571,373,11,750.02,781.46,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
864,2024-04-19,15,7192,262,6,629.34,517.17,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
865,2024-04-20,15,5465,216,6,478.24,599.08,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
866,2024-04-21,15,6015,262,8,526.35,591.62,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
867,2024-04-22,15,8465,364,11,740.73,813.74,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
868,2024-04-23,15,8619,377,11,754.25,1120.94,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
869,2024-04-24,15,6460,212,4,565.3,339.37,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
870,2024-04-25,15,8690,383,12,760.38,1208.55,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
871,2024-04-26,15,8646,379,11,756.56,1075.9,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
872,2024-04-27,15,3401,83,1,297.59,87.31,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
873,2024-04-28,15,3684,98,1,322.4,101.42,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
874,2024-04-29,15,5996,182,3,524.65,304.89,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
875,2024-04-30,15,7065,253,6,618.19,508.76,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
876,2024-05-01,15,8698,384,12,761.09,1163.23,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
877,2024-05-02,15,6754,231,5,590.98,372.78,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
878,2024-05-03,15,5285,141,2,462.5,147.05,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
879,2024-05-04,15,4701,160,3,411.38,230.24,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
880,2024-05-05,15,3912,111,2,342.37,186.09,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
881,2024-05-06,15,8087,332,9,707.66,785.74,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
882,2024-05-07,15,7949,321,9,695.55,665.7,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
883,2024-05-08,15,8357,354,10,731.29,984.99,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
884,2024-05-09,15,8237,344,10,720.75,855.2,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
885,2024-05-10,15,5178,136,2,453.14,181.51,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
886,2024-05-11,15,3908,110,2,342.01,145.56,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
887,2024-05-12,15,4310,134,2,377.14,152.87,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
888,2024-05-13,15,5897,176,3,516.06,228.02,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
889,2024-05-14,15,7934,319,9,694.28,903.93,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
890,2024-05-15,15,6067,187,4,530.94,370.31,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
891,2024-05-16,15,4867,120,2,425.91,180.45,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
892,2024-05-17,15,7682,299,8,672.23,560.9,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
893,2024-05-18,15,3716,100,1,325.16,78.43,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
894,2024-05-19,15,4546,150,3,397.84,255.26,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
895,2024-05-20,15,8518,368,11,745.38,1011.13,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
896,2024-05-21,15,6105,189,4,534.2,287.97,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
897,2024-05-22,15,8605,376,11,752.98,858.34,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
898,2024-05-23,15,7359,275,7,643.98,528.15,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
899,2024-05-24,15,5372,146,2,470.07,146.42,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
900,2024-05-25,15,5536,222,6,484.47,531.57,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
901,2024-05-26,15,4576,152,3,400.48,260.02,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
902,2024-05-27,15,6765,232,5,591.99,431.38,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
903,2024-05-28,15,7564,290,7,661.86,527.98,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
904,2024-05-29,15,5842,173,3,511.24,280.98,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
905,2024-05-30,15,8427,360,11,737.44,778.62,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
906,2024-05-31,15,6666,225,5,583.29,459.64,2026-01-01T19:41:22.548896,Paid Search Campaign 15,paid_search,25-34
907,2024-07-13,16,64802,1209,31,162.01,2384.68,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
908,2024-07-14,16,63951,1178,30,159.88,2292.88,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
909,2024-07-15,16,124360,3119,109,310.9,8412.73,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
910,2024-07-16,16,97911,1933,53,244.78,3701.71,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
911,2024-07-17,16,125465,3174,112,313.66,7110.57,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
912,2024-07-18,16,102042,2100,60,255.11,4649.67,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
913,2024-07-19,16,93530,1764,46,233.83,3464.32,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
914,2024-07-20,16,102837,3047,126,257.09,9273.97,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
915,2024-07-21,16,87456,2203,77,218.64,5675.2,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
916,2024-07-22,16,91060,1672,42,227.65,3102.6,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
917,2024-07-23,16,146778,4345,180,366.95,14705.71,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
918,2024-07-24,16,116213,2723,89,290.53,7519.93,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
919,2024-07-25,16,142233,4080,163,355.58,12607.94,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
920,2024-07-26,16,90134,1638,41,225.34,2883.77,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
921,2024-07-27,16,64055,1182,30,160.14,2694.71,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
922,2024-07-28,16,109391,3447,152,273.48,9434.73,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
923,2024-07-29,16,156212,4921,217,390.53,13226.59,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
924,2024-07-30,16,117174,2769,91,292.94,7559.29,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
925,2024-07-31,16,143722,4166,169,359.31,15100.15,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
926,2024-08-01,16,134801,3664,139,337.0,10092.91,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
927,2024-08-02,16,160606,5202,235,401.52,16796.48,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
928,2024-08-03,16,106009,3237,138,265.02,12034.02,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
929,2024-08-04,16,80292,1857,60,200.73,4828.91,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
930,2024-08-05,16,135985,3729,143,339.96,10893.6,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
931,2024-08-06,16,135370,3696,141,338.43,9931.07,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
932,2024-08-07,16,100039,2018,57,250.1,4338.71,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
933,2024-08-08,16,126097,3206,114,315.24,9329.27,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
934,2024-08-09,16,103328,2153,62,258.32,3726.46,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
935,2024-08-10,16,61920,1104,27,154.8,1861.67,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
936,2024-08-11,16,95799,2644,102,239.5,7786.0,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
937,2024-08-12,16,126327,3218,114,315.82,9655.89,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
938,2024-08-13,16,105174,2231,66,262.94,4645.4,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
939,2024-08-14,16,107267,2320,70,268.17,6168.56,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
940,2024-08-15,16,140687,3992,158,351.72,10014.88,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
